"approve","loanamt","term","caution","atotinc","cototinc","hrat","obrat","sex","university","race","married","dep","exper","self","score","delinq","mortperf","mortlat1","mortlat2"
0,128,360,0,4931,0,34,44,"Male",0,"Hispan",1,3,0,0,1,0,1,0,0
1,330,360,0,6083,4250,35,36,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,57,360,0,2167,1775,19.4699993133545,35.4000015258789,"Male",0,"White",1,0,0,0,0,1,1,0,0
1,133,350,0,4333,2291,20.8999996185303,29.6000003814697,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,134,360,0,2060,2209,27,27,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,139,360,0,2946,2652,26,33,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,155,36,0,3481,0,16,16,"Female",1,"White",0,1,0,0,1,1,0,0,0
1,120,360,0,7200,0,18,20,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,128,360,0,5166,0,29,29,"Male",1,"Hispan",0,0,0,1,2,1,1,0,0
1,100,360,0,5450,0,24,33,"Female",1,"White",1,0,1,0,1,1,1,0,0
1,250,180,0,7408,19552,12,13,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,151,360,0,4095,3447,20,36,"Male",1,"White",0,0,0,0,4,0,1,0,0
1,140,8,0,4583,0,32,32,"Male",1,"White",0,0,0,0,3,1,1,0,0
1,150,360,0,4708,1387,26.1000003814697,36.5999984741211,"Male",1,"White",1,2,0,0,2,0,0,0,0
1,187,360,0,5823,2529,23.8999996185303,30.5,"Male",1,"Black",0,1,0,0,0,1,1,0,0
1,123,360,0,3561,0,33.7000007629395,36.0999984741211,"Male",1,"White",0,0,0,0,4,1,1,0,0
1,95,360,0,3417,0,29,37,"Male",0,"White",1,3,0,0,1,1,0,0,0
0,143,360,0,7895,0,20,37,"Male",0,"Black",1,0,0,0,1,1,0,0,0
1,160,360,0,4333,1811,26,35,"Male",1,"White",1,3,0,0,2,1,1,0,0
0,135,360,0,3418,0,42,43,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,90,360,0,2876,1560,22,30,"Female",1,"White",0,1,0,0,0,1,0,0,0
1,250,360,0,9545,0,36,36,"Male",1,"White",0,0,0,1,1,1,1,0,0
1,209,360,0,4150,4256,27,31,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,89,360,0,2318,1213,26.6000003814697,36,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,30,360,0,3237,0,15,27,"Female",1,"White",0,0,0,0,2,0,1,0,0
1,109,360,0,5250,0,21,29,"Male",0,"White",1,3,0,0,1,1,0,1,0
1,200,360,0,4083,3000,27,28,"Male",1,"Hispan",1,2,0,0,1,1,0,0,0
1,136,360,0,11146,0,13,17,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,126,360,0,2833,1857,28,31,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,185,360,0,14908,9666,9,29,"Male",1,"White",1,0,0,1,1,1,0,0,0
1,150,360,0,2620,2223,32.2000007629395,34.2000007629395,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,108,480,0,4407,0,22.7000007629395,29,"Male",1,"Hispan",1,1,0,0,2,1,1,0,0
1,90,360,0,3900,0,28,29,"Male",1,"White",1,2,0,0,0,1,0,0,1
1,90,360,0,2686,0,31.3999996185303,34.2000007629395,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,215,360,0,16976,0,12,17.6000003814697,"Male",1,"White",1,3,0,1,1,1,1,0,0
1,90,360,0,3124,0,32.2000007629395,37,"Female",1,"White",1,0,0,0,1,1,1,0,0
1,115,360,0,2750,1842,26.6000003814697,34.0999984741211,"Male",1,"White",1,1,0,0,2,1,1,0,0
1,186,360,0,3000,2880,32,37,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,59,360,0,2763,0,28.2999992370605,28.2999992370605,"Female",1,"White",1,0,0,0,0,1,1,0,0
1,207,360,0,3993,3274,30,39,"Male",1,"Hispan",1,0,0,0,1,1,1,0,0
1,80,360,0,3103,1300,21.4500007629395,25.7999992370605,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,330,360,0,5517,12209,20,24,"Male",1,"White",1,0,0,1,4,1,1,0,0
0,84,360,0,2964,0,25.7700004577637,30.2999992370605,"Male",1,"Black",0,0,0,0,2,0,1,0,0
1,436,360,0,14583,0,32,33,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,124,360,0,4100,0,25,26,"Female",0,"White",1,0,0,0,2,1,1,0,0
1,116,360,0,5583,0,26,37,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,158,360,0,4053,2426,24,32,"Male",0,"White",0,1,0,1,1,0,1,0,0
1,65,360,0,2708,0,28,29,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,68,360,0,2167,0,32,32,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,170,360,0,4699,2500,24,29,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,112,360,0,3927,800,24.1399993896484,39.5,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,78,180,0,2301,985.799987792969,26,40,"Male",1,"Hispan",1,2,0,0,1,1,0,0,0
1,150,360,0,5000,0,31,38,"Male",1,"White",1,3,0,0,2,0,0,0,0
1,54,360,0,1811,1666,22,25,"Female",1,"Hispan",0,0,1,0,3,0,1,0,0
1,100,360,0,4802,0,26,26,"Female",1,"White",0,0,0,0,1,0,0,0,0
1,274,360,0,4167,4563,33,36,"Male",1,"White",1,0,1,0,2,1,1,0,0
1,103,360,0,4800,0,23,24,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,80,240,1,3180,2370,11,44,"Male",1,"White",0,1,0,0,0,1,0,0,0
0,85,360,0,20667,0,2,7,"Male",1,"White",1,0,6,0,1,1,1,0,0
0,170,360,0,2268,0,22.4300003051758,31.3999996185303,"Male",0,"Hispan",0,0,0,0,2,1,1,0,0
1,89,360,0,3158,3053,18.2999992370605,36,"Male",1,"White",0,0,0,0,1,1,1,0,0
0,99,300,0,2600,1717,33,47,"Female",1,"White",0,0,0,1,1,1,1,0,0
1,120,360,0,3704,2000,21,35,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,182,360,0,4432,0,42.6100006103516,43.9000015258789,"Female",0,"White",1,0,6,0,1,0,0,0,0
1,140,360,0,8155,0,25.0599994659424,25.2999992370605,"Female",1,"White",0,0,6,0,0,1,1,0,0
1,260,360,0,8698,0,26.8400001525879,34.5999984741211,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,143,360,0,4970,1000,26.1000003814697,37,"Male",1,"White",1,0,0,0,0,1,1,0,0
1,115,360,0,4124,0,32,39,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,175,360,0,4291,0,36,36,"Male",1,"White",1,1,0,0,1,0,1,0,0
0,120,360,0,1141,2017,33.3800010681152,39.2000007629395,"Male",0,"Black",0,2,0,0,1,0,1,0,0
1,62,360,0,2052,0,33.7000007629395,35.2999992370605,"Female",0,"Hispan",1,3,0,0,3,1,1,0,0
1,187,360,0,9508,0,21,42,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,139,360,0,3075,2416,26.8999996185303,34.0999984741211,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,144,360,0,5896,0,32.2000007629395,36,"Female",0,"White",0,0,0,0,1,0,0,0,0
0,127,360,0,4400,0,32,38.7999992370605,"Male",1,"Black",1,2,0,0,1,1,1,0,0
1,153,360,0,3922,2495,24,25,"Male",1,"Hispan",1,0,0,0,2,1,1,0,0
1,134,360,0,3153,1560,28,28,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,980,360,0,16666,2916,36,38,"Male",1,"White",1,0,1,0,0,1,0,0,0
1,57,360,0,2167,1733,17,29,"Male",0,"Hispan",0,3,0,0,4,0,1,0,0
1,135,360,0,3042,3167,22,36,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,153,360,0,1679,4844,26,35,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,143,480,0,5417,0,24.5900001525879,29.3999996185303,"Female",1,"Black",0,0,0,0,2,0,1,0,0
1,116,360,0,2371,1666,29.8999996185303,36.9000015258789,"Male",0,"White",1,1,0,0,0,1,1,0,0
1,172,360,0,2383,3334,30.7000007629395,35.5999984741211,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,114,360,0,4238,3160,15,18,"Male",1,"Black",1,0,0,0,1,1,0,0,0
1,110,360,0,4416,1250,27.4200000762939,33,"Male",1,"White",1,3,0,0,1,0,0,0,0
0,94,360,0,1750,2935,19.9200000762939,28.7000007629395,"Female",1,"Black",1,3,0,0,1,0,0,0,0
1,75,300,0,6600,0,13,20,"Male",0,"White",0,0,0,1,1,1,1,0,0
1,313,360,0,21022,0,15,39,"Male",1,"White",1,2,0,1,3,0,0,0,0
1,200,360,0,6875,0,30.7999992370605,30.7999992370605,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,135,360,0,4666,0,30,30,"Female",1,"White",1,1,0,0,2,1,0,0,0
1,151,480,0,5000,2541,22.8600006103516,37.7999992370605,"Female",1,"White",0,0,0,0,0,1,1,0,0
1,155,360,0,5208,0,30,31,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,285,360,0,9617,0,28,28,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,162,360,0,4841,0,34,35,"Male",1,"White",0,0,0,1,1,1,1,0,0
0,79,360,0,3564,0,24,32,"Female",1,"White",1,1,0,0,1,1,1,0,0
1,135,360,0,3480,1950,24.6000003814697,31.7000007629395,"Male",1,"White",1,2,0,0,3,1,1,0,0
1,110,360,0,3958,0,30.75,32.7999992370605,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,170,300,0,9166,0,18.5,43.0999984741211,"Male",1,"White",1,2,1,0,4,1,1,0,0
0,113,360,0,2014,2925,25,30,"Male",1,"Black",1,1,0,0,1,0,1,0,0
0,93,360,1,1800,2934,20.3600006103516,41.2999992370605,"Male",0,"Hispan",1,0,0,0,1,0,0,0,0
1,97,360,0,2695,2167,23,34,"Female",1,"White",0,0,0,0,2,1,0,0,0
1,91,360,0,3353,0,37.1500015258789,46.0999984741211,"Female",0,"White",0,1,0,0,2,1,1,0,0
1,181,360,0,2770,1083,47,47,"Male",0,"White",1,2,0,1,1,1,0,0,0
1,95,360,0,3650,0,27,36,"Female",1,"White",0,0,1,0,1,1,1,0,0
1,142,360,0,8572,0,15.5,24.2999992370605,"Male",1,"White",0,0,0,0,0,1,0,0,0
1,115,360,0,4116,0,24,33,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,396,360,0,12500,0,30,30,"Male",1,"Hispan",1,1,0,0,2,1,1,0,0
1,105,360,0,2875,1750,23,29,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,130,360,0,4483,0,31,36,"Male",0,"White",1,2,0,0,0,1,0,0,0
1,132,360,0,5000,0,26,37,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,143,360,0,5225,0,29,35,"Male",1,"White",1,0,0,0,2,1,0,1,0
1,144,180,0,3880,3083,23,32,"Female",1,"White",0,1,1,0,4,1,1,0,0
1,96,360,0,1625,1803,29.6200008392334,32.0999984741211,"Male",1,"White",1,1,0,0,2,1,1,0,0
1,140,360,0,4000,2500,24,38,"Male",1,"Black",0,0,0,0,4,1,1,0,0
1,159,180,0,3017,2845,32,47,"Male",1,"White",0,0,0,0,4,0,1,0,0
1,134,360,0,3658,2000,23.8799991607666,31.7000007629395,NA,1,"White",0,1,0,0,3,1,1,0,0
1,183,360,0,7600,0,23.8500003814697,38.2000007629395,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,166,360,0,3292,3417,26.6200008392334,32.2999992370605,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,120,180,0,7485,1646,19,31,"Male",1,"White",1,3,0,1,1,0,1,0,0
1,111,300,0,3382,0,28,35,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,128,360,0,2631,3000,22,37,"Male",1,"White",1,0,1,0,1,1,0,0,0
1,169,360,0,3895,3054,24,33,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,212,360,0,7252,1517,26,37,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,130,360,0,3908,0,31,38,"Male",0,"Black",1,0,0,0,1,0,1,0,0
1,73,360,0,2527,0,35,35,"Female",0,"White",0,1,0,0,2,1,1,0,0
0,69,360,0,2000,0,38.8600006103516,38.9000015258789,"Male",0,"White",0,0,0,0,1,1,0,1,0
1,149,360,0,1829,2597,34,37,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,100,360,0,2925,1104,31,36,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,135,360,0,3762,1666,25,29,"Female",1,"Hispan",0,0,0,0,1,1,1,0,0
0,104,360,0,2400,1863,27,44,"Female",1,"Black",0,0,0,0,2,1,1,0,0
0,110,360,0,2431,1820,26,36,"Male",0,"White",1,0,0,0,2,0,1,0,0
1,480,360,0,20233,0,26.1000003814697,26.2999992370605,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,150,360,0,26000,0,6,21,"Male",1,"White",0,4,0,1,3,1,0,1,0
1,185,360,0,7667,0,25,32,"Male",0,"White",1,2,0,0,1,1,1,0,0
0,160,360,0,4912,4614,17,24,"Male",1,"White",1,2,0,0,3,1,0,1,0
1,240,360,0,4600,3333,28.5,28.5,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,120,180,0,4072,1667,27,36,"Male",0,"White",1,3,0,0,1,0,1,0,0
1,84,360,0,2917,0,30,31,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,115,360,0,3423,1276,25,29,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,111,360,0,2927,2405,21.5,32.2000007629395,"Male",0,"White",0,0,0,0,2,1,1,0,0
1,43,360,0,4960,2600,31,37,"Male",1,"White",1,1,0,0,2,1,0,0,0
1,56,360,0,2507,0,29,35,"Female",1,"White",0,0,0,0,1,1,1,0,0
0,131,360,0,2500,3333,24,31,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,144,84,0,5746,0,25,31,"Male",1,"White",1,2,0,1,2,1,0,0,0
0,65,360,0,2918,0,20.6000003814697,39.2000007629395,"Female",1,"Hispan",0,0,0,0,2,0,1,0,0
1,180,360,0,3146,1211,19.1000003814697,30,"Male",0,"Black",0,0,0,0,2,0,1,0,0
1,289,360,0,4916,4185,34,36,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,235,360,0,5000,5000,19,20,"Male",1,"White",1,0,0,1,1,0,1,0,0
1,91,360,0,3200,1004,26,35,"Male",0,"White",1,1,0,1,2,1,1,0,0
1,242,360,0,7250,3333,19.2600002288818,19.3999996185303,"Male",1,"White",1,0,0,0,4,1,0,0,0
1,70,360,0,2980,0,24,34,"Male",0,"White",1,1,0,0,2,1,1,0,0
1,143,360,0,5128,0,28.2000007629395,45.7000007629395,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,187,360,0,15312,0,14.5,16.3999996185303,"Male",1,"White",1,4,0,0,2,1,0,0,0
1,160,360,0,3958,2632,22,32,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,140,180,0,25000,0,7,8,"Male",1,"White",1,0,0,1,2,1,1,0,0
1,170,180,0,14500,0,16,18,"Male",1,"White",1,2,1,0,2,1,1,0,0
1,132,360,1,4000,200,35,35,"Male",1,"White",1,3,0,0,4,1,0,0,0
1,90,300,0,2083,2000,23,24,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,28,300,0,3016,0,15,33,"Female",0,"White",1,0,0,0,1,1,1,0,0
0,159,360,0,2473,1843,34,48,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,280,360,0,4940,5511,28,30,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,290,360,0,5334,5916,26,37,"Male",1,"White",1,0,0,0,4,1,0,0,0
1,165,360,0,4334,2945,22.1000003814697,28.1000003814697,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,110,360,0,4358,0,27,32,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,151,480,0,15771,0,9.77999973297119,11.3999996185303,"Male",1,"White",1,2,0,1,2,1,0,0,0
1,136,360,1,5400,0,28,29,"Male",0,"White",1,0,9,1,4,1,1,0,0
1,111,180,0,3399,1640,24,41,"Male",0,"White",1,1,0,0,6,1,1,0,0
1,65,360,0,1000,1400,30.8999996185303,33,"Male",1,"White",1,0,1,0,1,1,0,0,0
1,348,360,0,11318,0,32,51,"Male",1,"White",1,1,1,0,1,1,1,0,0
1,137,360,0,3333,2700,24,34,"Male",0,"White",0,0,1,0,1,0,1,0,0
1,120,360,0,3717,0,29.6000003814697,33.4000015258789,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,88,360,0,2058,2134,24,38,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,106,360,0,2493,2667,23,35,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,75,360,0,2513,0,18.1000003814697,20.6000003814697,"Male",1,"White",0,0,1,0,1,1,1,0,0
1,103,360,0,4354,0,23.7999992370605,34.5,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,142,360,0,2407,2427,31,33,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,98,360,0,2430,1750,21.3099994659424,38,NA,1,"Black",0,1,0,0,2,1,0,0,0
1,173,360,0,4000,3917,21,26,"Female",1,"White",1,1,0,0,2,1,1,0,0
1,112,360,0,3541,0,32,34,"Female",1,"White",0,1,0,0,1,0,0,1,0
1,162,360,0,3975,3500,23,30,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,150,180,0,10166,750,19,19,"Male",1,"White",1,3,0,0,2,1,1,0,0
1,135,360,0,4483,0,33.2999992370605,34.2999992370605,"Male",0,"Hispan",1,0,0,0,1,1,1,0,0
1,150,360,0,4521,1184,26.7000007629395,35.2000007629395,"Male",0,"White",1,2,1,0,0,1,0,0,0
1,168,360,0,2679,2044,35.5299987792969,50,"Male",0,"Black",0,0,0,0,4,1,1,0,0
1,117,360,0,3300,1184,28,32,"Male",1,"White",1,2,0,0,1,1,0,0,0
0,155,360,0,10000,0,17,57,"Male",1,"White",1,1,0,1,1,1,0,1,0
1,115,360,0,2400,2167,29.7000007629395,38.0999984741211,"Male",1,"White",1,0,0,0,0,1,1,0,0
1,83,360,0,2917,0,26,27.6000003814697,"Female",0,"Black",0,0,0,0,2,1,1,0,0
1,124,360,0,4342,189,27.6000003814697,37.5,"Male",1,"White",1,3,0,0,2,1,1,0,0
1,140,360,0,3601,1590,27,38,"Male",0,"White",1,2,1,0,1,1,0,0,0
1,132,360,0,3166,2985,23,24,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,235,360,0,9167,0,22,39.9000015258789,"Male",1,"White",1,2,0,0,3,1,0,0,0
1,135,360,0,13083,0,10,13,"Male",0,"White",1,0,0,0,1,1,1,0,0
1,248,360,0,8724,2985,26.6000003814697,38.2000007629395,"Male",1,"Black",1,1,0,0,2,0,1,0,0
1,336,360,0,7874,3967,32,41,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,112,360,0,3209,0,32,42,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,155,360,0,5908,0,30.1499996185303,36.2999992370605,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,132,84,0,4333,0,30.2399997711182,36.5999984741211,"Female",1,"White",1,1,1,0,1,1,1,0,0
1,239,360,0,2732,4333,34,38,"Male",1,"White",1,0,0,1,4,1,1,0,0
0,96,360,0,4083,0,26,35,"Male",1,"White",0,0,1,0,1,1,1,0,0
1,300,360,0,15000,0,21.1000003814697,24.6000003814697,"Male",1,"White",1,7,0,0,2,1,1,0,0
1,137,360,0,2600,2098,30.2999992370605,35,"Female",1,"White",1,0,0,0,2,0,1,0,0
1,376,360,0,8666,4983,28,36.7000007629395,"Male",1,"White",1,1,0,1,3,0,0,0,0
1,130,360,0,4917,0,23,34,"Male",1,"White",0,0,0,0,2,1,0,0,1
0,180,360,0,3785,2912,26.5100002288818,41.7000007629395,"Male",0,"Black",1,2,0,0,2,0,0,0,0
1,128,360,0,2654,1998,31,31,"Male",0,"Black",1,3,0,0,6,0,0,0,0
1,65,360,0,2750,0,26.8299999237061,40.2999992370605,NA,1,"Hispan",1,2,0,0,1,1,1,0,0
1,102,360,0,4072,0,25.4799995422363,33.4000015258789,"Male",1,"White",1,3,0,0,1,1,0,0,0
1,113,300,0,1970,2059,28,31,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,144,360,0,4788,1253,25.2000007629395,35.4000015258789,"Male",1,"Black",1,1,0,0,2,1,1,0,0
1,204,180,0,7376,0,33,36,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,113,360,0,4241,0,28.2000007629395,38.2000007629395,"Female",1,"Black",1,0,0,0,2,1,1,0,0
1,412,360,0,10000,2690,34,49,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,179,360,0,3584,2833,24,25,"Female",1,"White",0,0,0,0,2,0,1,0,0
1,130,360,0,5917,3184,15.3000001907349,15.6000003814697,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,138,360,0,4471,1583,24.3999996185303,32.0999984741211,"Male",1,"White",1,0,0,0,0,1,1,0,0
1,130,180,0,4750,2445,27,27,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,184,360,0,5818,2160,26.9899997711182,32,"Male",1,"White",1,0,0,1,3,0,1,0,0
1,116,360,0,5833,0,18.8500003814697,30.7999992370605,"Male",1,"Black",0,0,0,1,1,1,0,1,0
1,203,180,0,6158,3538,24,36,"Male",1,"White",1,0,1,0,2,0,0,1,0
1,200,360,0,7250,1667,25,36,"Male",1,"White",1,0,0,1,2,0,0,0,0
0,110,360,0,4333,2451,17.8199996948242,34,"Female",1,"White",1,0,0,0,2,1,0,0,0
1,67,360,0,2500,0,28.8999996185303,33.7999992370605,"Female",1,"White",0,0,1,0,1,1,1,0,0
1,145,360,0,2170,2367,30.3999996185303,38.9000015258789,"Female",1,"Black",0,0,0,0,4,1,1,0,0
1,137,360,0,3250,6912,14.1199998855591,35.7999992370605,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,114,360,0,4796,0,26.5,31.3999996185303,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,119,360,0,5389,0,21,22,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,126,360,0,10833,4321,7,21,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,132,360,0,2362,2667,28.2600002288818,29.7000007629395,NA,1,"White",1,0,0,0,1,1,1,0,0
1,185,360,0,9167,0,27,28,"Female",1,"White",0,0,0,0,1,0,1,0,0
1,152,360,0,7215,0,22.2000007629395,31.7000007629395,"Male",1,"White",1,2,0,0,1,1,0,0,0
0,115,360,0,2000,1600,34,34,"Male",0,"Black",1,0,0,0,1,1,1,0,0
1,117,360,0,4384,1793,22,39,"Male",1,"White",0,1,0,0,2,1,1,0,0
1,98,360,0,2935,0,32,33,"Male",1,"White",0,0,1,0,1,1,1,0,0
0,104,360,0,2540,700,32,36,"Male",1,"White",1,2,0,0,2,0,1,0,0
1,71,360,0,2833,0,28,31,"Male",1,"Black",0,0,0,0,1,0,1,0,0
1,490,180,0,63337,0,16.2000007629395,27.7999992370605,"Male",1,"White",1,0,0,0,2,0,1,0,0
1,88,360,0,1900,1442,28,39,"Male",1,"White",1,0,0,1,2,1,1,0,0
1,182,180,0,9833,1833,19,19,"Male",1,"White",1,1,0,1,1,1,1,0,0
1,114,360,0,1699,2583,26.3999996185303,38.4000015258789,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,108,480,0,8706,0,12.539999961853,17.7999992370605,"Male",1,"White",1,0,0,1,1,1,0,0,0
1,70,300,0,5503,4490,9,20,"Male",1,"White",1,1,0,1,1,1,0,0,0
1,90,360,1,2855,542,32,43,"Male",0,"White",1,3,0,0,0,1,1,0,0
1,160,360,0,6650,0,23.7999992370605,30.2999992370605,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,130,360,0,2493,2123,27,36,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,160,360,0,5250,688,27,27.7999992370605,"Male",1,"White",1,1,0,1,1,1,0,0,1
1,100,360,0,3016,1300,24.8999996185303,36.4000015258789,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,176,360,0,2500,4600,25,27,"Male",1,"White",1,2,0,1,1,1,1,0,0
0,161,360,0,1830,0,34.5,35.5,"Female",0,"Hispan",0,3,0,0,1,1,1,0,0
1,71,360,0,4160,0,22.2800006866455,28.7999992370605,"Female",1,"White",0,0,0,0,1,1,1,0,0
0,173,360,0,2647,1587,29,38,"Male",0,"Black",1,3,1,0,1,1,1,0,0
0,46,360,0,2378,0,28,35,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,108,360,0,3159,2374,21,26,"Female",1,"White",1,0,0,0,2,1,1,0,0
1,78,360,0,1937,1152,31,32,"Female",1,"Hispan",0,0,1,0,2,1,1,0,0
1,158,360,1,4554,1229,31,31,"Male",0,"White",1,1,0,0,4,0,1,0,0
1,90,180,0,3750,0,31.1000003814697,31.1000003814697,"Female",1,"White",0,0,0,0,0,0,1,0,0
1,140,360,0,6862,0,22,25,"Male",1,"White",1,2,1,1,2,1,1,0,0
1,45,360,0,1776,0,25.3799991607666,25.3999996185303,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,123,360,0,2613,2417,26,34,"Male",1,"White",1,0,0,0,2,0,1,0,0
1,187,360,0,7500,4467,16.3999996185303,34.7999992370605,"Male",1,"White",1,0,0,0,3,1,1,0,0
1,187,360,0,4960,2600,31,37,"Male",1,"White",1,1,0,0,2,1,0,0,0
1,74,360,0,3173,0,25.1000003814697,34.4000015258789,"Male",0,"White",1,3,0,0,1,1,1,0,0
1,177,300,1,2438,5200,18,27,"Male",1,"White",0,0,0,0,3,1,1,0,0
1,125,360,0,2583,2330,28.7999992370605,31.2999992370605,"Male",1,"White",1,2,0,0,0,1,1,0,0
1,160,360,0,2499,2458,34.2000007629395,35.9000015258789,"Male",1,"White",1,0,0,0,2,1,0,0,0
0,152,360,0,3523,3230,21,32,"Male",0,"Black",1,1,0,0,1,0,1,0,0
1,126,360,0,3083,2168,28.8999996185303,34.7000007629395,"Male",0,"White",1,2,0,0,0,1,0,0,0
1,280,360,0,13916,0,22,25,"Male",1,"White",1,1,0,1,1,1,0,1,0
1,88,360,0,10000,2257,9.01000022888184,22,"Male",1,"White",0,0,0,1,2,1,1,0,0
1,121,180,0,4330,0,27,38,"Male",1,"White",1,2,0,0,2,1,1,0,0
1,240,360,0,5434,3314,28,35.9000015258789,"Male",1,"Black",1,2,0,0,3,1,0,0,0
1,105,360,0,1776,2171,28.2999992370605,39.9000015258789,"Male",0,"White",1,2,0,0,1,1,0,1,0
1,259,360,0,6333,4583,25,40,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,187,360,0,2625,6250,22,28,"Male",1,"White",1,0,1,0,1,1,1,0,0
1,228,360,0,9083,0,23,57.7000007629395,"Male",1,"White",1,0,0,0,3,1,0,0,0
1,308,360,0,8750,4167,25,36,"Male",1,"White",0,0,0,0,4,1,0,0,0
1,95,360,0,2666,2083,21.2999992370605,28.2000007629395,"Male",1,"White",1,3,0,0,1,0,0,0,0
0,105,360,0,5500,0,23,28,"Female",1,"White",1,0,0,1,2,1,0,0,0
1,130,360,0,2423,505,45,45,"Female",1,"White",1,0,0,0,2,1,1,0,0
1,116,180,0,3813,0,33,39,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,64,360,0,4003,0,23,23,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,94,360,0,3699,3333,23,38,"Male",1,"White",1,0,1,0,1,1,0,0,0
1,85,180,0,2707,5650,13,28,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,146,360,0,3074,1083,35,40,"Male",1,"White",1,1,0,0,1,1,1,0,0
